class,comment,terms,text,id,created_at,location,state,uid,friends_count,followers_count,user_created_at,statuses_count
0,,smok*,RT @codianne: Why must smokers throw their butts out their car window?!?,1946381503,Thu May 28 11:58:46 +0000 2009,Texas,tx,16297728,108,56,Mon Sep 15 16:28:38 +0000 2008,815
1,,"hookah,smok*",I think I've formed a bad habit of smoking hookah everyday. I'd done this previously and had stopped for 4-5 months. Now I'm back.,1944673804,Thu May 28 06:36:09 +0000 2009,"Grand Prairie, TX",tx,30274016,249,259,Fri Apr 10 18:09:27 +0000 2009,955
-1,,smok*,Now playing: ABC - When Smokey Sings (REQ by jiiho Zemenis),1947447103,Thu May 28 14:08:46 +0000 2009,"Austin, TX",tx,29502563,0,282,Tue Apr 07 18:00:01 +0000 2009,17004
0,,cig*,In my book ciggy means cigerrette. I can't spell for my life,1947159500,Thu May 28 13:38:51 +0000 2009,Texas,tx,19002382,35,38,Wed Jan 14 23:55:21 +0000 2009,621
0,,"cig*,smok*",Juror 7 is smoking the biggest cigarette I've ever seen.,1947876502,Thu May 28 14:51:18 +0000 2009,Texas,tx,14287878,207,169,Wed Apr 02 21:48:18 +0000 2008,983
0,,cig*,@techinkdev lol!!! What happened!? No morning cigg break!? :-(,1948054402,Thu May 28 15:08:21 +0000 2009,"dallas, tx",tx,18360435,11,13,Wed Dec 24 16:42:13 +0000 2008,147
-1,,smok*,"About to have excellent Texas BBQ. Smoked fish tacos with jalapeo lime sauce and charro beans. Happy tummy, happy lady.",1949059900,Thu May 28 16:43:56 +0000 2009,Texas,tx,18337847,36,27,Tue Dec 23 17:42:32 +0000 2008,74
0,,cig*,"was goin 2 b all nice & lite a homeless mans cigar unitl i realized it was just a salted pretzel rod, cause he cant afford real cigars umhm",1949995602,Thu May 28 18:12:53 +0000 2009,"austin,tx",tx,43150847,7,1,Thu May 28 17:12:55 +0000 2009,2
0,,cig*,"@CigarFox ur preaching to the choir, but at my house you can have a cigar with your movie! btw great price on BOBW/PATEL/CAMACHO im buying 2",1950191802,Thu May 28 18:32:05 +0000 2009,"Houston, TX",tx,27072802,39,31,Fri Mar 27 19:10:47 +0000 2009,126
-1,,smok*,"Crazy. trailer truck on N183 spewing thick white smoke just passed the office. Still going, past Lamar. Traffic backed up a bit.",1951312004,Thu May 28 20:19:54 +0000 2009,"Austin, Texas",tx,21377892,95,73,Fri Feb 20 05:48:01 +0000 2009,366
0,,smok*,"RT @LungAssociation: Reaching out to those who want help quitting smoking, an asthma education class. 1-800-LUNG-USA",1952034104,Thu May 28 21:29:22 +0000 2009,"Austin, TX",tx,11148502,1373,2136,Fri Dec 14 01:57:00 +0000 2007,6804
-1,,smok*,Dinner time smoke then eat.....,1952804600,Thu May 28 22:46:19 +0000 2009,Grapevine Texas,tx,28633305,110,38,Fri Apr 03 19:29:54 +0000 2009,18
0,,cig*,@stoner_stuff completely hate that! i used to have friends who put weed in the tip of their  cigs... grossssss~,1953006301,Thu May 28 23:06:58 +0000 2009,"Austin, TX",tx,34753065,77,107,Thu Apr 23 22:27:53 +0000 2009,286
1,,smok*,"@cossiebaby if it was Zubar then thas bc Jamylah & Mya (sp?) were n the backroom smoking, & I was asking too See if u were gonna join them",1953439102,Thu May 28 23:52:04 +0000 2009,"Dallas, TX",tx,19085154,257,120,Fri Jan 16 20:55:32 +0000 2009,1191
-1,,smok*,I think either a good pork shoulder or a few racks of ribs need to be smoked this weekend.,1953737904,Fri May 29 00:20:54 +0000 2009,"iPhone 31.572296,-94.647385",tx,18769490,15,15,Thu Jan 08 16:47:52 +0000 2009,25
0,,tobacco,"Sen. Juan Hinjosa says the House is holding up tobacco tax increase, which pays for a doctor's loan repayment plan and biz tax cut.",1954258504,Fri May 29 01:08:55 +0000 2009,"Austin, Texas",tx,15488528,318,462,Sat Jul 19 01:02:40 +0000 2008,580
0,,smok*,"Cahntix Day 29 - got the next 30-day supply of my meds, and hope that is the last one I need. Still smoke free and no bad side effects!",1954454600,Fri May 29 01:28:17 +0000 2009,"Arlington, Texas",tx,14908335,305,373,Mon May 26 12:12:41 +0000 2008,150
0,,cig*,Who knows where to get some Cuban cigars in Miami?,1954465503,Fri May 29 01:29:22 +0000 2009,"Dallas, TX",tx,11108762,1940,2422,Thu Dec 13 00:09:25 +0000 2007,5194
0,,cig*,Sex and cigarettes are real,1957223804,Fri May 29 06:52:24 +0000 2009,Brazoria,tx,20478499,44,15,Mon Feb 09 23:42:59 +0000 2009,56
0,,cig*,"@storylet: ""good morning @djwttw:  ""take my money and my cigarettes.""  no one quite like Byrne.  this is a supe...  http://blip.fm/~78nq7",1956622900,Fri May 29 05:17:29 +0000 2009,fort worth texas,tx,19798676,1527,1228,Sat Jan 31 01:07:44 +0000 2009,1116
-1,,camel,Turns out the Mongolian Camel Wool I bought still has straw in it. I keep poking myself in the fingers with it as I knit. Must wash it well.,1956001001,Fri May 29 04:00:13 +0000 2009,"Houston, TX",tx,17938918,65,67,Sun Dec 07 09:27:01 +0000 2008,708
0,,cig*,@tinyvamp Does the cig taste good?,1955305204,Fri May 29 02:51:06 +0000 2009,"Mesquite,Texas",tx,37047937,1996,606,Fri May 01 21:30:50 +0000 2009,836
-1,,smok*,RT @TheOnion: Lost Fans Rejoice! Smoke Monster Given Own Primetime Spin-Off Series http://bit.ly/tmkWH #fb,1960125302,Fri May 29 14:27:48 +0000 2009,Flower Mound TX,tx,15483324,103,55,Fri Jul 18 17:03:50 +0000 2008,86
-1,,smok*,"Would appreciate prayers today friends. For my family, our business and for faith in the face of adversity. We're ""in it"" and getting smoked",1960533903,Fri May 29 15:06:44 +0000 2009,"Coppell, TX",tx,11380962,104,1187,Thu Dec 20 19:06:25 +0000 2007,1938
1,,smok*,WHEW......TGIF....I'm ready for the Tiki party tomorrow....hours of drinking and smoking...what could be better....,1961071001,Fri May 29 15:56:30 +0000 2009,"Dallas, TX",tx,34997475,14,6,Fri Apr 24 18:25:22 +0000 2009,72
-1,,smok*,smoked my clep and gre tests out of their respective holes.  this weekend needs to happen soon after all that studying. wilco rules. TGIF,1961552701,Fri May 29 16:40:47 +0000 2009,"arlington, TX",tx,14460593,30,36,Mon Apr 21 10:57:58 +0000 2008,296
0,,smok*,@LizKreutz I noticed the closer to Roma you get and Naples area were much more smoke infested....yuk is right.,1961689701,Fri May 29 16:53:40 +0000 2009,Texas,tx,21195792,56,65,Wed Feb 18 13:37:54 +0000 2009,811
-1,,smok*,is on a delivery...hoping the chaos has subsided by the time I return. & @ josephhomann the notorious smoker :x,1961943204,Fri May 29 17:16:49 +0000 2009,texas,tx,28399908,7,5,Thu Apr 02 19:21:05 +0000 2009,80
1,,"hookah,smok*",I should be cleaning my room. Smoking Hookah and listening to Lewis black instead,1962899902,Fri May 29 18:53:25 +0000 2009,"CONVERSE, TX",tx,35643666,54,15,Mon Apr 27 02:33:28 +0000 2009,26
1,,cig*,u knw wut would be great rite about now........a cigarette! come on 3 o'clock!,1963295300,Fri May 29 19:30:28 +0000 2009,"mesquite, tx",tx,30102564,49,50,Thu Apr 09 23:58:24 +0000 2009,470
0,,tobacco,Retailleau Fabrice Quit Tobacco: Clicked at home for a Anti Tobacco Competition....: Quit Toba.. http://tinyurl.com/mecvmf,1963963100,Fri May 29 20:30:56 +0000 2009,Paris Texas,tx,27461945,88,122,Sun Mar 29 17:18:41 +0000 2009,3689
1,,smok*,"@lunarlightlord not YOUR wife..... ya know, well, nevermind... shit, it's time to go home and smoke.",1964044101,Fri May 29 20:38:18 +0000 2009,"paris, texas",tx,27716968,17,8,Mon Mar 30 20:10:47 +0000 2009,1216
-1,,smok*,Lil' Wayne should stop smoking so much weed... His voice is getting raspy.,1964148001,Fri May 29 20:47:48 +0000 2009,"Dallas, TX",tx,21789690,52,66,Tue Feb 24 19:56:10 +0000 2009,601
1,,"cig*,smok*",back from a long day at work and feeding some squirrels and drinking coffee and smoking a cigar ....muahahhahaahh,1964484203,Fri May 29 21:18:31 +0000 2009,"Austin, Tx",tx,15953615,1195,657,Sat Aug 23 03:07:47 +0000 2008,99
-1,,smok*,"@s1eepyluc you asking want to do tonite?, man let's go smoke some dope and shoot heroine",1964561501,Fri May 29 21:26:03 +0000 2009,"iPhone 33.125944,-96.700895",tx,7693912,42,46,Tue Jul 24 20:20:01 +0000 2007,236
1,,cig*,"Only has to go on stand two more times! Then bowling, cigars and best friends.",1964840504,Fri May 29 21:53:42 +0000 2009,"Georgetown, TX",tx,42829236,13,8,Wed May 27 06:18:38 +0000 2009,7
0,,smok*,"Jen: ""We're all gonna die - aspartame, obesity, smoking, drinking--"" Me: ""immodium??"" Jen: ""oookay...to each his own, I guess."" HAHAHA",1966007703,Fri May 29 23:57:07 +0000 2009,"DALLAS, TX",tx,15259166,128,230,Sat Jun 28 00:13:34 +0000 2008,2838
0,,cig*,"@elaineewing Good work. If Andy Dick can go 10 months sober, certainly you can go that long without cigarettes.",1966733902,Sat May 30 01:18:05 +0000 2009,"round rock, texas",tx,26775471,127,26,Thu Mar 26 15:37:57 +0000 2009,920
-1,,smok*,attempting to make dinner. stove is smoking. probably a bad thing.,1966949501,Sat May 30 01:41:46 +0000 2009,"Houston, TX",tx,15591071,102,72,Thu Jul 24 23:42:52 +0000 2008,1528
0,,smok*,Out with friends. I hate it when everything around me smells like smoke. Please save your lungs and mine. Thanks.,1968531304,Sat May 30 04:38:10 +0000 2009,Texas,tx,18142573,122,109,Mon Dec 15 18:32:41 +0000 2008,574
1,,cig*,roll them windows up when u get in the car an ima light 1 up. Hit the gas station go an buy a cigar an a philly blunt everytime I breathe it,1968601704,Sat May 30 04:47:27 +0000 2009,"Houston, Tx",tx,24778982,241,230,Mon Mar 16 21:58:07 +0000 2009,2033
1,,"cig*,smok*",@ckk121657 ~ Tim starts and stops he doesn't want his fam or kids know so I have him smoke cigars for ME sometimes even when I'm not around,1968664601,Sat May 30 04:55:56 +0000 2009,"Tomball, Tx",tx,31316216,17,13,Wed Apr 15 02:47:34 +0000 2009,911
1,,smok*,Sitting out on the patio at the lake with a beer and smokes!!! Love it!!,1968139804,Sat May 30 03:50:09 +0000 2009,"Benbrook, TX",tx,18456545,62,41,Mon Dec 29 19:11:22 +0000 2008,160
-1,,smok*,Smoke City  Underwater Love   http://blip.fm/~7aohn,1967095204,Sat May 30 01:57:58 +0000 2009,"Houston, TX",tx,16217821,2764,3115,Wed Sep 10 07:06:31 +0000 2008,9655
1,,cig*,"..smoking on a Hoyo de Monterey churchill cigar...... talkin' bout chill,,, this is it",1967301102,Sat May 30 02:19:50 +0000 2009,Houston Texas,tx,36580018,52,66,Thu Apr 30 03:15:52 +0000 2009,331
-1,,smok*,#hiphopisdead Becuz DMX smokes crack,1970986501,Sat May 30 12:52:37 +0000 2009,"T 29.728189,-95.51157",tx,35811199,228,124,Mon Apr 27 18:06:23 +0000 2009,1032
0,,cig*,"RT @soopertrev  @GregGutfeld: ""It's not a cigar"" #RedEye || That's unfortunate.",1969560603,Sat May 30 07:26:16 +0000 2009,Texas,tx,38759345,35,40,Sat May 09 00:47:41 +0000 2009,143
-1,,smok*,BEEN interceeding for a HS classmate/neighbor/girlfriend/ex-pastor who cant seem to stop smoking crack now called cakes. I pray the devil ..,1969145301,Sat May 30 06:09:07 +0000 2009,HOUSTON TX,tx,19052224,275,77,Fri Jan 16 03:08:51 +0000 2009,121
1,,cig*,"RT @christapher Sunglasses, tank of gas, half pound of bacon, and a cigarette. Next stop Alabama. (favorite tweet of the morning! -SG)",1972509600,Sat May 30 16:21:36 +0000 2009,"Austin, TX",tx,15393470,608,712,Fri Jul 11 16:38:04 +0000 2008,2569
0,,smok*,"@TheRealMagnus You know, if I smoked this upstairs patio would really kick ass.",1973465101,Sat May 30 18:12:01 +0000 2009,"Addison, TX",tx,14949086,82,51,Thu May 29 22:34:01 +0000 2008,1144
1,,cig*,In the pool. Beer #2. Now cigar.,1974070604,Sat May 30 19:22:55 +0000 2009,"iPhone 32.712982,-97.177811",tx,16742165,95,166,Tue Oct 14 17:25:31 +0000 2008,5632
-1,,smok*,just had a video chat with mom and now getting ready to make the BBQ sauce for the pork I've been smoking since 9am,1974745000,Sat May 30 20:45:35 +0000 2009,"San Antonio, TX",tx,2049081,116,156,Fri Mar 23 20:21:45 +0000 2007,1689
-1,,smok*,"pretty AND smoke/odor free firepits. sounds perfect! http://tinyurl.com/kl5ojr, via @designmilk -- which you should allll be reading :D",1973777400,Sat May 30 18:48:53 +0000 2009,"Austin, TX",tx,21782055,172,154,Tue Feb 24 18:51:15 +0000 2009,889
-1,,smok*,Took the bong outside to smoke since its a pretty day no homo. (it rained the last few days),1975207500,Sat May 30 21:40:24 +0000 2009,"San Antonio, TX",tx,29645946,221,113,Wed Apr 08 05:04:47 +0000 2009,58
0,,smok*,Good 4 u.  The not smokin....not the other thing.  Solution is.....booze.,1975307904,Sat May 30 21:53:08 +0000 2009,Texas,tx,23697657,17,14,Wed Mar 11 01:21:10 +0000 2009,11
0,,smok*,"I feel like I'm in a smoked filled room when I watch Madmen, breathing in second hand smoke. Cough, cough.",1976617201,Sun May 31 01:35:36 +0000 2009,"iPhone 32.968308,-97.104635",tx,1740651,429,495,Wed Mar 21 12:41:52 +0000 2007,5372
1,,smok*,@adorablyalice we ended up in a neighborhood Italian place thinking quiet. Ha. Who knew there were still places you could smoke in DFW?,1976792400,Sun May 31 02:05:01 +0000 2009,Texas,tx,32706038,193,154,Sat Apr 18 01:21:22 +0000 2009,540
-1,,smok*,"@djnappi real talk, bob barker and I smoked trees on the Appalachian Mountains",1978940200,Sun May 31 08:00:45 +0000 2009,"T 27.695192,-97.363635",tx,24259056,82,545,Fri Mar 13 21:30:44 +0000 2009,546
-1,,smok*,chillin with daphneeeee <3 outside i think im gna smoke a stokee!,1978464101,Sun May 31 06:26:15 +0000 2009,"McAllen, Texas",tx,24961840,24,31,Tue Mar 17 21:45:42 +0000 2009,213
0,,smok*,"@wilw I guess if you're going to be drunk while smoking and wearing a Viking helmet, a horse just kinda completes the ensemble.",1978038304,Sun May 31 05:17:13 +0000 2009,"Houston, TX",tx,7980272,57,100,Sun Aug 05 23:10:32 +0000 2007,1625
1,,hookah,At Maryz getting a hookah or two!,1977492500,Sun May 31 04:05:04 +0000 2009,"Stafford, Tx",tx,29231004,26,26,Mon Apr 06 16:11:42 +0000 2009,134
-1,,smok*,Smoking a cool on top of the roof of a house party. Not A Good Look,1977279600,Sun May 31 03:34:26 +0000 2009,"Houston, Tx",tx,21013544,22,34,Mon Feb 16 18:57:01 +0000 2009,316
0,,smok*,"@jennifer97236  I used 2 smoke but quit yrs ago, now I'm so repulsed by it..ugh!",1977791802,Sun May 31 04:43:13 +0000 2009,"San Antonio, Texas",tx,25709169,882,840,Sat Mar 21 18:38:17 +0000 2009,3398
-1,,smok*,That's a wrap!  Last scene in the can.  Now to record music and edit.  Camden will play the Fun Machine while we try to clear the smoke out.,1977942302,Sun May 31 05:03:35 +0000 2009,boise,tx,25160774,28,23,Wed Mar 18 21:36:12 +0000 2009,31
-1,,smok*,"4 example: I am a bible thumper but I smoke weed because it comes from gods green earth. So does poisen ivy, so should I smoke that?",1978995301,Sun May 31 08:13:10 +0000 2009,"iPhone 32.809654,-96.768448",tx,25047981,23,37,Wed Mar 18 09:04:12 +0000 2009,389
0,,"cig*,smok*",Which is more dangerous to do while driving: smoking a cigarette or playing Lemonade Tycoon on my iPhone? Hmmm.,1982603003,Sun May 31 18:32:16 +0000 2009,"Denton, TX",tx,29915633,74,39,Thu Apr 09 04:00:42 +0000 2009,72
-1,,tobacco,I'd rather be at Tobacco Lake,1982830501,Sun May 31 18:59:21 +0000 2009,"San Antonio, TEXAS",tx,33137910,5,5,Sun Apr 19 05:16:05 +0000 2009,53
-1,,smok*,McMillen 4.92 @295 Boychuck smokes the tires at half track   We'll give up lane choice to Weis,1983151603,Sun May 31 19:36:13 +0000 2009,"iPhone 32.611628,-96.411703",tx,19672235,271,310,Wed Jan 28 20:05:49 +0000 2009,320
-1,,smok*,Dreams and not smoking - Stoner Forums - A Marijuana & 420 ...: Hey a quick question. I have noticed that wh.. http://bit.ly/14bFBO,1983215903,Sun May 31 19:43:45 +0000 2009,"Austin, Texas",tx,40572528,1381,1245,Sun May 17 00:20:03 +0000 2009,3147
0,,"cig*,smok*",@fitprosarah I had to almost kick a lil punks butt at the pool who was smokin...hello its 93 and sunny and ya need a cig?!?!,1985338603,Sun May 31 23:54:51 +0000 2009,"Dallas, Texas",tx,36713344,40,38,Thu Apr 30 17:05:49 +0000 2009,125
-1,,smok*,"@jonwellman I grilled with charcoal the first time on Fri. Tastes better, lots of smoke! Good luck!",1913859804,Mon May 25 16:41:40 +0000 2009,"Huntington, WV",wv,17991804,309,259,Tue Dec 09 14:21:45 +0000 2008,1141
1,,"cig*,smok*",Ok time to take the dogs out again and smoke my last cig for the night and the watch the local news,1919528801,Tue May 26 03:03:53 +0000 2009,"Huntington,WV",wv,41738644,42,7,Fri May 22 03:02:49 +0000 2009,9
0,,smok*,@judypdi Smoking is one of your best features! &#+> social Nazis.,1927272000,Tue May 26 19:56:23 +0000 2009,"iPhone 38.416931,-82.414734",wv,6685382,1417,1486,Sat Jun 09 00:47:01 +0000 2007,4087
0,,smok*,"@dahlhalla It is absolutely still there. I seriously doubt you can smoke in the back any more though, which would be a big problem.",1927600703,Tue May 26 20:28:26 +0000 2009,"iPhone 38.416931,-82.414734",wv,6685382,1417,1487,Sat Jun 09 00:47:01 +0000 2007,4092
-1,,smok*,it seemed like a good day to break out the smoker.  I have some animal flesh smoking as we speak.  Beans are ready to go on it later.,1950024201,Thu May 28 18:15:40 +0000 2009,"Princeton, WV",wv,13205882,72,106,Thu Feb 07 14:45:02 +0000 2008,2838
0,,smok*,@ChunKz ah i'm jealous! Lol i want to go to the gas station and get me some goodies... and i don't even smoke lol,1909811403,Mon May 25 05:27:40 +0000 2009,"Milwaukee, WI",wi,26544028,12,7,Wed Mar 25 17:30:39 +0000 2009,103
-1,,smok*,"07 Frederic Mabileau Bourgueil - Tulip, light smoke, earth, black fruits, rhubarb type tannins, textural tannins. Well made & will age well.",1924000903,Tue May 26 14:34:25 +0000 2009,"Madison, WI",wi,19660950,35,66,Wed Jan 28 16:43:20 +0000 2009,182
-1,,smok*,@MarkReardonKMOX Question 1. What were you two smoking when you created those shows in the 70's (for Sid & Marty Krofft),1925313104,Tue May 26 16:46:46 +0000 2009,"MIlwaukee, Wisconsin",wi,15986497,421,394,Mon Aug 25 20:02:58 +0000 2008,2161
-1,,smok*,Out of control with a cloud of smoke (WCLO's Stan Milam Show) http://twurl.nl/lnzivx,1937566302,Wed May 27 16:59:38 +0000 2009,"Janesville, WI",wi,14177855,0,126,Wed Mar 19 16:39:46 +0000 2008,5961
0,,cig*,"I also think of @rissriss when I think about flicking cigs off balconies after ""Next Steps"", much to the chagrin of @K_Duque and @rmarens",1938022703,Wed May 27 17:46:26 +0000 2009,Jersey City,wi,15211018,141,155,Mon Jun 23 19:49:54 +0000 2008,1529
0,,smok*,@joshjs Qwitter: A social to tool to help quit smoking - http://bit.ly/E4tl5,1938917401,Wed May 27 19:31:06 +0000 2009,"Milwaukee, WI 43.057573,-87.8",wi,14152810,333,470,Sat Mar 15 14:34:29 +0000 2008,3689
-1,,smok*,@rumorator That I might do... I just need to work the economics of it out.  Prices are going up on smokes.,1944088004,Thu May 28 05:07:54 +0000 2009,"Milwaukee, Wisconsin",wi,14976868,72,85,Mon Jun 02 02:39:33 +0000 2008,745
1,,hookah,http://twitpic.com/63huw - Test driving the new hookah with @bryantjoseph,1943394100,Thu May 28 03:47:02 +0000 2009,WI,wi,32540469,19,13,Fri Apr 17 19:47:00 +0000 2009,63
-1,,hookah,Sippin on some A&W and lovin it!  Show this Saturday at the Hookah Lounge on the Southside!  You know what to do.,1953979203,Fri May 29 00:42:56 +0000 2009,Ambridge,wi,29399930,31,28,Tue Apr 07 06:37:26 +0000 2009,53
0,,smok*,So sex and death are alright but smoking is evil in a movie? http://bit.ly/yHNgz,1961369402,Fri May 29 16:23:51 +0000 2009,Wisconsin,wi,22334544,150,137,Sun Mar 01 05:12:34 +0000 2009,102
-1,,smok*,The Lost smoke monster in Madison http://bit.ly/jddxg,1961747702,Fri May 29 16:59:05 +0000 2009,Wisconsin,wi,31319587,157,222,Wed Apr 15 03:00:03 +0000 2009,130
